Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
19,1248.0,1,0,35000,10,1840,3,649000.0,2017,5,1
0,1395.0,4,0,48813,10,88,1,2150000.0,2017,5,0
10,1197.0,4,0,41159,10,2085,3,550000.0,2016,5,1
19,1197.0,4,1,30600,10,250,1,534000.0,2017,5,1
10,1197.0,4,1,59179,10,2085,3,345000.0,2014,5,1
14,998.0,4,0,17000,10,1509,1,1075000.0,2021,5,0
26,999.0,4,1,72768,10,1710,1,527000.0,2021,7,1
10,1197.0,4,0,70000,10,2065,1,599000.0,2018,5,1
19,1248.0,1,0,50566,10,1849,1,921000.0,2019,5,0
28,1497.0,1,3,65153,10,1140,1,750000.0,2020,5,0
19,1197.0,4,1,44126,10,250,1,408000.0,2016,5,1
29,1798.0,4,0,55000,10,500,3,624000.0,2015,5,1
10,1493.0,1,0,54000,10,547,1,1645000.0,2021,5,0
10,1197.0,4,0,38000,10,2017,1,400000.0,2015,5,1
27,1968.0,1,0,52000,10,1054,3,2350000.0,2018,7,0
10,1197.0,4,0,32362,10,2108,1,385000.0,2014,5,1
9,1199.0,4,0,66000,10,985,3,460000.0,2016,5,0
17,1498.0,4,3,14135,10,227,1,1200000.0,2023,5,1
17,1451.0,4,0,13500,10,890,1,2085000.0,2023,5,0
9,1199.0,4,1,47291,10,985,1,590000.0,2017,5,0
1,1995.0,1,1,84483,10,55,3,1500000.0,2014,5,0
19,1373.0,4,0,64000,10,379,1,695000.0,2017,5,1
9,1497.0,4,0,64356,10,429,1,650000.0,2017,5,0
21,2143.0,1,2,84000,10,460,1,1399000.0,2015,5,0
9,1498.0,1,0,58000,10,190,1,695000.0,2018,5,0
29,2393.0,1,1,81590,10,974,1,1925000.0,2018,7,1
19,1248.0,1,0,53000,10,1552,1,735000.0,2018,5,0
28,1199.0,4,2,45454,10,1691,1,424000.0,2018,5,1
28,1198.0,4,3,72272,10,1144,3,615000.0,2019,5,1
9,1198.0,4,0,54059,10,203,1,465000.00000000006,2015,5,0
13,1368.0,4,1,28000,10,472,1,1895000.0,2021,5,0
9,1199.0,4,3,45089,10,993,1,615000.0,2019,5,0
10,1197.0,4,1,47000,10,831,1,395000.0,2014,5,1
19,998.0,4,1,37562,10,346,1,364000.0,2018,5,1
26,999.0,4,1,7100,10,1710,1,725000.0,2023,7,1
10,1197.0,4,1,36388,10,2020,1,425000.0,2015,5,1
28,1198.0,4,1,27072,10,1144,1,660000.0,2019,5,1
19,1197.0,4,0,68778,10,250,1,502000.0,2018,5,1
19,1197.0,4,2,53000,10,247,1,575000.0,2018,5,0
14,1493.0,1,0,45401,10,1478,1,1575000.0,2022,5,0
9,1497.0,4,2,91713,10,432,1,385000.0,2014,5,1
10,1591.0,4,1,55000,10,530,3,726000.0,2015,5,1
10,1197.0,4,0,17334,10,848,1,605000.0,2021,5,1
9,1199.0,4,1,44000,10,1861,1,595000.0,2017,5,1
10,1591.0,4,2,35061,10,526,3,723000.0,2017,5,0
19,1197.0,4,0,42000,10,250,1,550000.0,2018,5,1
21,1950.0,1,2,32000,10,729,3,3675000.0,2019,5,0
1,2993.0,1,3,31700,10,66,1,5990000.0,2022,4,0
19,1248.0,1,0,55941,10,1847,3,635000.0,2017,5,1
19,1197.0,4,1,33597,10,246,3,517000.0,2018,5,1
9,1199.0,4,1,46000,10,1861,1,595000.0,2017,5,1
1,1995.0,1,0,12000,10,55,1,4850000.0,2020,5,0
19,998.0,4,1,39353,10,355,1,400000.0,2018,5,1
1,1995.0,1,0,8500,10,1901,1,6450000.0,2023,5,0
10,998.0,4,0,45270,10,1776,1,890000.0,2019,5,0
29,2494.0,1,0,110000,10,944,1,850000.0,2015,8,1
10,1197.0,4,1,63048,10,2071,1,660000.0,2018,5,0
19,998.0,4,0,8760,10,364,1,649000.0,2023,5,0
19,1248.0,1,0,62000,10,1369,3,570000.0,2016,5,1
28,1199.0,4,0,46932,10,1676,1,360000.0,2016,5,1
9,1497.0,4,0,49000,10,440,1,800000.0,2018,5,0
10,1086.0,0,0,109377,10,1433,1,384000.0,2019,5,1
9,1199.0,4,0,66000,10,982,1,470000.0,2017,5,1
10,1497.0,4,1,54922,10,534,1,979000.0,2020,5,1
27,1498.0,4,1,10900,10,1493,1,1595000.0,2022,5,0
19,998.0,4,2,32200,10,359,1,359000.0,2015,5,0
19,1598.0,1,2,56000,10,1371,3,585000.0,2015,5,1
0,2967.0,1,0,44000,10,1268,1,3650000.0,2017,7,0
19,1462.0,4,1,32000,10,392,1,775000.0,2019,5,1
0,1968.0,1,0,78000,10,1243,3,975000.0,2012,5,0
28,1199.0,4,3,50039,10,1173,1,815000.0,2020,5,0
29,1197.0,4,1,16000,10,805,1,675000.0,2019,5,0
10,1197.0,4,0,23515,10,2099,1,430000.0,2017,5,1
28,1199.0,4,0,35528,10,1664,1,393000.0,2018,5,1
10,998.0,4,1,22500,10,1776,1,1040000.0,2020,5,0
9,1498.0,1,0,95381,10,986,1,546000.0,2017,5,1
18,2179.0,1,1,51000,10,1991,1,1450000.0,2018,7,0
26,999.0,4,1,55000,10,1017,1,375000.0,2018,5,0
1,1995.0,1,1,50000,10,55,1,3900000.0,2019,5,0
29,1798.0,4,0,45000,10,494,1,995000.0,2018,5,0
31,1969.0,1,0,65000,10,1396,3,2750000.0,2018,5,0
1,2993.0,1,1,33000,10,73,1,5195000.0,2017,5,0
0,1968.0,1,0,59730,10,100,4,2150000.0,2017,5,0
19,1248.0,1,0,56000,10,1842,1,795000.0,2017,5,1
19,998.0,0,2,32073,10,1878,1,582000.0,2022,5,1
1,1995.0,1,0,53000,10,20,3,1399000.0,2016,5,0
13,1368.0,4,0,59000,10,485,1,785000.0,2018,5,1
23,2477.0,1,0,95000,10,1198,3,1145000.0,2015,7,0
0,1395.0,4,1,68000,10,1246,1,2251000.0,2018,5,0
19,1197.0,4,0,37000,10,252,1,515000.00000000006,2016,5,1
9,1497.0,4,0,78048,10,432,1,549000.0,2016,5,1
19,1197.0,4,0,29461,10,1575,1,385000.0,2013,5,1
19,1197.0,4,2,35860,10,1575,1,364000.0,2014,5,1
19,1197.0,4,0,1900,10,1608,1,960000.0,2024,5,1
30,1968.0,1,1,94343,10,1703,1,1850000.0,2018,5,0
26,999.0,4,0,7008,10,1023,1,425000.0,2022,5,0
19,998.0,4,1,37773,10,346,1,338000.0,2016,5,1
13,1956.0,1,0,13000,10,1112,1,3295000.0000000005,2023,7,0
10,1197.0,4,1,59700,10,829,1,535000.0,2016,5,0
10,1197.0,4,0,21000,10,828,1,525000.0,2017,5,0
21,1595.0,4,1,58000,10,458,1,1550000.0,2017,5,0
27,1968.0,1,2,67000,10,1530,3,651000.0,2013,5,1
28,1193.0,4,0,69375,10,2050,1,349000.0,2016,5,1
30,999.0,4,1,28000,10,1625,1,1245000.0,2022,5,0
18,2184.0,1,1,22192,10,1648,1,1251000.0,2021,4,1
10,1591.0,4,0,59636,10,526,1,844999.9999999999,2017,5,0
19,1373.0,4,2,39000,10,373,1,535000.0,2015,5,0
10,1197.0,4,1,16000,10,2019,1,415000.00000000006,2015,5,1
30,1197.0,4,0,90500,10,1752,1,535000.0,2016,5,0
19,1248.0,1,2,35449,10,700,1,565000.0,2013,7,1
12,1997.0,4,0,38000,10,1947,3,2175000.0,2017,5,0
10,998.0,4,0,24000,10,1776,1,975000.0,2019,5,0
10,1497.0,4,1,20000,10,537,3,1050000.0,2021,5,1
9,1498.0,1,1,48000,10,436,1,875000.0,2019,5,1
19,1248.0,1,0,47000,10,1372,1,725000.0,2018,5,1
10,1197.0,4,0,5000,10,848,1,699000.0,2023,5,1
9,1497.0,4,1,35000,10,434,3,675000.0,2017,5,1
0,2967.0,1,1,56200,10,117,1,2150000.0,2012,5,0
19,1373.0,4,0,23000,10,391,1,695000.0,2017,5,1
19,1462.0,4,2,91120,10,1959,1,833000.0,2020,6,0
12,2993.0,1,0,90000,10,1957,1,2000000.0,2014,4,0
19,1197.0,4,2,61322,10,246,3,461000.00000000006,2017,5,1
28,1497.0,1,1,50192,10,1162,1,795000.0,2020,5,0
9,1497.0,4,0,51000,10,410,1,760000.0,2019,5,1
9,1498.0,1,0,56078,10,201,1,603000.0,2019,5,0
21,2143.0,1,1,75412,10,9,3,1350000.0,2013,5,0
13,1368.0,4,0,48000,10,475,1,1295000.0,2019,5,0
19,1373.0,4,2,78000,10,696,3,575000.0,2014,7,1
13,1368.0,4,0,21000,10,472,1,1990000.0,2021,5,0
9,1497.0,4,0,50514,10,428,3,494000.00000000006,2014,5,0
10,998.0,4,1,45000,10,1765,1,815000.0,2019,5,0
0,1968.0,1,3,65100,10,100,3,2200000.0,2018,5,0
29,2494.0,1,0,190000,10,934,4,750000.0,2014,7,1
10,1591.0,4,2,42000,10,522,1,1145000.0,2019,5,0
19,998.0,4,0,42372,10,1869,1,325000.0,2014,5,1
10,1396.0,1,0,94000,10,2074,1,655000.0,2018,5,1
17,1956.0,1,0,29000,10,884,3,1599000.0,2022,5,1
19,1197.0,4,2,23267,10,252,1,516000.0,2019,5,1
15,1999.0,1,0,23000,10,1304,1,6475000.0,2019,5,0
21,2987.0,1,1,78000,10,42,3,2695000.0,2014,7,0
14,1497.0,4,3,12854,10,1481,1,1595000.0,2022,5,0
21,2987.0,1,0,85000,10,39,3,1175000.0,2009,5,0
10,999.0,4,3,50044,10,1766,1,679000.0,2021,5,1
10,1197.0,4,1,35000,10,833,3,445000.0,2016,5,0
19,998.0,0,0,29645,10,1864,3,475000.0,2021,5,1
27,1798.0,4,0,52000,10,1535,3,1495000.0,2018,5,0
29,2494.0,4,0,55000,10,313,1,1775000.0,2017,5,0
10,1197.0,4,1,86361,10,2085,3,401000.0,2016,5,1
19,1197.0,4,2,21262,10,906,1,470000.0,2019,5,0
26,999.0,4,0,21038,10,1018,1,255000.0,2018,5,1
30,1197.0,4,0,49590,10,1742,1,618000.0,2017,5,0
19,998.0,4,0,26183,10,357,1,381000.0,2017,5,1
18,2179.0,1,1,100028,10,1983,3,844999.9999999999,2016,7,0
9,1498.0,1,0,80010,10,202,1,699000.0,2019,5,1
10,998.0,4,0,15635,10,1777,1,989000.0,2022,5,1
9,1497.0,4,1,61000,10,429,3,525000.0,2015,5,0
19,1197.0,4,0,38918,10,247,1,528000.0,2018,5,0
19,1248.0,1,2,58000,10,603,3,411000.00000000006,2012,5,1
10,1197.0,4,1,10003,10,852,3,421000.0,2018,5,1
10,1582.0,1,1,81663,10,508,1,995000.0,2017,5,0
10,1591.0,4,2,53000,10,1793,3,411000.00000000006,2014,5,1
14,2199.0,1,1,29000,10,332,1,3595000.0000000005,2022,7,0
10,1197.0,4,0,66000,10,832,1,400000.0,2016,5,1
19,998.0,0,1,52114,10,1864,3,345000.0,2015,5,1
26,799.0,4,2,33646,10,1038,1,212000.0,2015,5,1
19,1197.0,4,0,55264,10,257,1,585000.0,2019,5,1
9,1497.0,4,1,11848,10,444,3,649000.0,2018,5,1
10,1497.0,4,0,25438,10,539,1,1140000.0,2022,5,1
9,1198.0,4,2,88389,10,203,1,385000.0,2016,5,0
18,2179.0,1,0,74600,10,1991,1,1345000.0,2019,7,0
10,1197.0,4,0,45632,10,823,1,415000.00000000006,2017,5,1
21,2987.0,1,0,76900,10,2123,1,3250000.0,2015,5,0
10,1197.0,4,0,25000,10,2116,1,675000.0,2019,5,1
0,1798.0,4,0,69300,10,113,1,1950000.0,2017,5,0
19,998.0,0,1,36348,10,1878,1,594000.0,2022,5,1
30,1197.0,4,1,52244,10,1220,1,605000.0,2016,5,0
19,998.0,0,0,76679,10,1869,1,333000.0,2015,5,1
19,1197.0,4,0,36854,10,247,1,620000.0,2018,5,0
19,1462.0,4,0,57000,10,696,1,869999.9999999999,2019,7,1
27,1498.0,1,0,58944,10,1327,1,575000.0,2015,5,1
19,1197.0,4,2,24422,10,1575,1,366000.0,2014,5,1
19,998.0,4,0,49659,10,1882,1,232000.0,2013,5,1
10,1197.0,4,0,25000,10,829,1,451000.0,2014,5,0
9,1199.0,4,1,49238,10,991,1,645000.0,2018,5,0
13,1368.0,4,1,13500,10,472,1,2395000.0,2023,5,0
12,1999.0,1,1,61520,10,735,1,3700000.0,2018,5,0
14,1497.0,4,3,9426,10,1481,1,1750000.0,2024,5,0
10,1497.0,4,1,10870,10,549,1,1700000.0,2022,5,0
26,999.0,4,2,56377,10,1712,1,507000.0,2019,7,1
19,998.0,4,0,10580,10,1882,1,302000.0,2015,5,1
12,5000.0,4,0,40000,10,1953,3,990000.0,2010,4,0
9,1199.0,4,0,29080,10,985,1,550000.0,2017,5,0
21,1991.0,4,3,6000,10,2,1,5700000.0,2021,5,0
21,2143.0,1,0,105000,10,2123,3,2650000.0,2016,5,0
9,1497.0,4,0,71076,10,429,4,498000.00000000006,2016,5,0
27,1798.0,4,0,50000,10,1183,1,1150000.0,2016,5,0
10,1353.0,4,1,39000,10,551,1,1695000.0,2021,5,0
19,998.0,0,1,65000,10,1869,1,430000.0,2018,5,1
8,1497.0,4,0,14840,10,639,1,789000.0,2018,5,0
29,2487.0,4,0,43000,10,313,1,3045000.0,2019,5,0
27,1598.0,4,1,90000,10,1308,1,280000.0,2014,5,0
10,1086.0,0,2,45020,10,1433,1,475000.0,2019,5,1
10,1197.0,4,0,38364,10,852,3,339000.0,2016,5,1
10,998.0,4,0,39000,10,1779,1,894999.9999999999,2021,5,1
19,998.0,0,0,39759,10,1869,1,342000.0,2015,5,1
1,2993.0,1,1,71880,10,1916,3,1445000.0,2012,5,0
27,1598.0,4,0,32412,10,1311,1,545000.0,2016,5,0
27,1968.0,1,1,56500,10,1188,1,950000.0,2014,5,0
19,998.0,4,0,46353,10,1882,1,271000.0,2014,5,1
10,1197.0,4,1,46163,10,829,3,425000.0,2015,5,0
10,1582.0,1,1,38000,10,1806,3,1025000.0,2019,5,0
28,1199.0,4,1,32965,10,1233,1,650000.0,2023,5,0
19,1462.0,4,0,17000,10,1374,4,825000.0,2021,5,0
10,1197.0,4,0,65000,10,2016,3,445000.0,2015,5,0
17,1956.0,1,2,16761,10,884,3,1342000.0,2021,5,1
19,1197.0,4,2,10721,10,1558,1,616000.0,2018,5,0
14,1493.0,1,0,37000,10,1477,1,1545000.0,2023,5,1
18,2179.0,1,0,78200,10,1991,1,1175000.0,2019,7,0
27,1968.0,1,1,60427,10,1538,3,1500000.0,2016,5,0
1,1995.0,1,0,57000,10,1908,1,2375000.0,2016,5,0
0,1395.0,4,0,38000,10,1246,1,2175000.0,2019,5,0
21,1991.0,4,1,47800,10,2,1,4300000.0,2020,5,0
29,2494.0,1,1,100580,10,950,1,985000.0,2015,8,1
10,1591.0,4,0,90000,10,526,1,685000.0,2017,5,0
0,1968.0,1,0,52000,10,106,1,1150000.0,2013,5,0
27,999.0,4,1,19001,10,1064,1,1425000.0,2021,5,0
1,1995.0,1,2,48000,10,1907,3,2190000.0,2016,5,0
1,1995.0,1,1,55000,10,1897,1,1775000.0,2017,5,0
26,999.0,4,1,14229,10,1028,3,352000.0,2019,5,0
19,1197.0,4,0,32071,10,249,1,507000.0,2017,5,0
10,1197.0,4,1,47683,10,832,1,367000.0,2017,5,1
1,2993.0,1,0,54800,10,1920,4,3575000.0,2017,5,0
10,1197.0,4,0,24638,10,2018,1,342000.0,2015,5,1
0,1968.0,1,0,74400,10,86,4,1650000.0,2018,5,0
28,1956.0,1,0,28000,10,1414,1,2175000.0,2023,7,0
21,1950.0,1,1,6800,10,2123,1,9495000.0,2023,5,0
1,1995.0,1,0,52000,10,59,1,3690000.0,2018,5,0
18,1197.0,4,0,48337,10,1975,3,844999.9999999999,2021,5,0
14,1493.0,1,2,29267,10,1466,1,1689999.9999999998,2021,5,0
10,1197.0,4,0,87894,10,2066,1,477000.0,2017,5,1
9,1498.0,4,1,20500,10,413,1,1225000.0,2022,5,0
13,1956.0,1,1,25313,10,485,1,2650000.0,2022,5,1
17,1956.0,1,2,45000,10,884,1,1375000.0,2021,5,1
9,1498.0,1,0,72000,10,194,1,365000.0,2016,5,1
9,1199.0,4,1,31960,10,1861,1,590000.0,2017,5,1
21,2987.0,1,0,55000,10,49,1,5500000.0,2017,7,0
28,1956.0,1,0,60000,10,1418,1,1725000.0,2021,7,0
10,1197.0,4,0,13458,10,825,1,416000.0,2018,5,1
10,1197.0,4,2,60788,10,852,1,353000.0,2016,5,1
10,1197.0,4,0,62000,10,2108,3,385000.0,2014,5,1
14,1493.0,1,1,11000,10,321,1,2045000.0,2023,7,0
10,1497.0,4,1,11502,10,1816,3,1075000.0,2023,5,0
19,1197.0,4,0,39804,10,905,1,595000.0,2018,5,0
18,2179.0,1,0,107000,10,1986,1,951000.0,2017,7,1
10,1493.0,1,2,62708,10,134,1,1525000.0,2022,7,1
0,1984.0,4,0,34400,10,116,1,4375000.0,2021,5,0
19,1248.0,1,0,74936,10,1850,3,608000.0,2016,5,1
29,2393.0,1,0,89000,10,976,1,1498000.0,2017,7,1
14,998.0,4,1,29000,10,1501,1,1075000.0,2021,5,1
9,1497.0,4,1,36750,10,440,1,800000.0,2018,5,0
19,1197.0,4,0,57000,10,252,1,650000.0,2017,5,1
18,1497.0,1,1,63000,10,1105,1,750000.0,2019,7,1
19,1248.0,1,0,57000,10,371,1,690000.0,2017,5,1
29,2393.0,1,1,39000,10,957,1,1551000.0,2017,7,1
18,2179.0,1,0,88000,10,1991,1,1450000.0,2019,7,0
19,998.0,4,1,38000,10,1871,3,235000.0,2011,5,1
10,1197.0,4,2,36127,10,2116,3,495000.0,2019,5,1
1,2993.0,1,1,43000,10,74,3,2050000.0,2012,5,0
9,1199.0,4,1,33249,10,204,1,675000.0,2020,5,0
28,1199.0,0,0,28938,10,1681,1,635000.0,2022,5,1
15,2179.0,1,1,76000,10,780,1,1345000.0,2014,5,0
17,1451.0,4,0,66500,10,887,3,1285000.0,2019,5,0
19,1373.0,4,1,74000,10,368,1,675000.0,2017,5,0
9,1497.0,4,0,48200,10,433,1,645000.0,2017,5,1
23,1999.0,4,2,89010,10,342,1,325000.0,2010,5,1
9,1199.0,4,1,66396,10,980,4,311000.0,2016,5,0
10,1197.0,0,1,36728,10,839,1,479000.0,2019,5,1
14,1493.0,1,1,29500,10,1466,1,1795000.0,2022,5,0
19,998.0,4,2,52256,10,157,1,272000.0,2017,5,1
19,1197.0,4,0,19799,10,257,1,579000.0,2021,5,1
18,2184.0,1,2,27160,10,1648,1,1099000.0,2020,4,1
19,998.0,4,1,46263,10,359,3,376000.0,2016,5,0
10,1591.0,4,0,34700,10,521,1,995000.0,2019,5,1
1,2993.0,1,1,61800,10,70,3,2145000.0,2014,5,0
19,1462.0,4,1,38000,10,702,1,900000.0,2019,7,1
27,1968.0,1,0,75000,10,1529,3,799000.0,2014,5,0
21,1991.0,4,0,30000,10,2,1,4375000.0,2020,5,0
9,1497.0,4,1,75000,10,435,1,595000.0,2016,5,1
10,998.0,4,3,16976,10,2106,1,1195000.0,2023,5,0
10,1197.0,4,2,58306,10,831,1,331000.0,2014,5,1
19,1248.0,1,1,41706,10,1848,1,885000.0,2018,5,0
29,1462.0,4,3,30691,10,1727,1,797000.0,2021,5,0
10,1197.0,4,1,61000,10,831,3,340000.0,2015,5,1
19,998.0,4,2,49000,10,346,1,475000.0,2016,5,1
13,1956.0,1,2,38000,10,471,1,2190000.0,2022,5,1
1,2993.0,1,1,80000,10,70,3,2021000.0,2014,5,0
21,1950.0,4,0,36001,10,1227,1,3299000.0,2019,5,0
19,1248.0,1,1,56000,10,1848,1,844999.9999999999,2019,5,0
15,1999.0,1,0,40000,10,570,3,4990000.0,2020,7,0
19,998.0,0,0,65476,10,1869,1,371000.0,2018,5,1
19,1197.0,4,2,13609,10,1605,1,555000.0,2020,5,1
26,999.0,4,2,13211,10,1027,1,337000.0,2019,5,1
27,1498.0,4,2,11300,10,1493,1,1595000.0,2022,5,0
17,1451.0,4,0,18000,10,886,1,2075000.0,2023,5,0
19,1197.0,4,0,26029,10,906,1,424000.0,2017,5,0
21,1950.0,1,0,31500,10,1226,1,3250000.0,2020,5,0
19,1373.0,4,1,115000,10,696,3,515000.00000000006,2013,7,1
19,1248.0,1,0,56005,10,1552,1,750000.0,2020,5,0
18,2179.0,1,0,63143,10,1984,1,806000.0,2017,7,0
9,1497.0,4,1,93000,10,429,1,499000.0,2015,5,0
21,2999.0,4,1,25600,10,1387,1,13500000.0,2022,5,0
10,1197.0,4,1,73391,10,831,1,425000.0,2014,5,1
28,1497.0,2,0,44879,10,1148,1,885000.0,2022,5,0
9,1497.0,4,1,70000,10,429,1,540000.0,2015,5,0
19,998.0,0,3,54528,10,1864,1,498000.00000000006,2021,5,1
8,1497.0,4,1,57000,10,638,1,921000.0,2019,5,1
10,998.0,4,0,7000,10,1758,1,1400000.0,2023,5,0
19,998.0,4,0,53900,10,1866,3,351000.0,2017,5,0
10,1797.0,4,0,114000,10,668,3,475000.0,2014,5,1
9,1199.0,4,1,22000,10,182,1,875000.0,2023,5,0
1,1995.0,1,1,66000,10,27,3,1648999.9999999998,2014,5,0
29,2494.0,1,1,120576,10,949,1,900000.0,2014,8,1
10,1197.0,4,2,42000,10,852,1,450000.0,2017,5,1
18,1198.0,1,1,67000,10,1012,1,385000.0,2016,6,1
19,1373.0,4,0,55000,10,366,1,725000.0,2018,5,0
10,1197.0,4,0,58000,10,852,1,380000.0,2015,5,1
9,1997.0,4,0,68000,10,312,1,795000.0,2015,5,0
1,2993.0,1,1,3300,10,66,1,5395000.0,2021,4,0
1,1995.0,1,0,67311,10,1897,1,1695000.0,2017,5,0
14,1493.0,1,0,61200,10,1496,1,1225000.0,2020,5,1
28,1497.0,1,0,81169,10,1164,3,620000.0,2018,5,1
19,998.0,4,1,46967,10,1382,1,322000.0,2019,5,1
26,999.0,4,0,3566,10,1050,1,749000.0,2022,5,0
19,1248.0,1,0,60017,10,246,3,579000.0,2017,5,1
10,998.0,4,1,45000,10,1764,1,785000.0,2019,5,1
19,998.0,4,1,23073,10,358,1,445000.0,2017,5,0
19,1248.0,1,0,53475,10,1847,1,795000.0,2017,5,1
10,1591.0,4,0,38001,10,526,3,875000.0,2018,5,0
15,1999.0,1,0,37000,10,1283,3,4875000.0,2021,5,0
19,998.0,4,0,64000,10,350,1,380000.0,2018,5,1
10,1197.0,4,0,49800,10,2085,1,550000.0,2017,5,1
19,998.0,0,2,50486,10,1864,1,573000.0,2021,5,1
1,2993.0,1,0,27070,10,70,3,2650000.0,2014,5,0
26,999.0,4,3,62464,10,1028,1,262000.0,2017,5,0
19,1197.0,4,0,30000,10,1888,1,545000.0,2021,5,1
26,999.0,4,1,38992,10,1712,1,595000.0,2020,7,1
10,1396.0,1,0,58000,10,517,3,795000.0,2017,5,1
0,1984.0,4,1,10000,10,1251,1,4100000.0,2023,5,0
14,1353.0,4,2,60000,10,1467,1,1275000.0,2019,5,0
10,1591.0,4,0,60000,10,531,1,770000.0,2017,5,1
28,1598.0,2,2,26000,10,1694,1,900000.0,2022,5,0
27,1598.0,1,2,78000,10,1324,1,325000.0,2012,5,1
9,1497.0,4,0,32000,10,429,1,675000.0,2016,5,0
9,1497.0,4,0,40500,10,429,1,625000.0,2016,5,0
10,1197.0,4,0,41000,10,2080,1,490000.00000000006,2015,5,1
27,999.0,4,1,7004,10,1493,1,1850000.0,2019,5,0
9,1199.0,4,2,36240,10,201,1,634000.0,2019,5,0
9,1497.0,4,0,47000,10,429,1,628000.0,2016,5,0
9,1198.0,4,2,43000,10,284,1,325000.0,2015,5,1
10,1197.0,4,0,41333,10,2100,1,445000.0,2014,5,1
10,1591.0,4,0,56033,10,522,1,1075000.0,2018,5,0
19,1248.0,1,1,59000,10,246,1,591000.0,2017,5,1
17,1956.0,1,2,40503,10,884,1,1395000.0,2021,5,1
9,1199.0,4,1,16000,10,1861,1,735000.0,2018,5,1
10,1197.0,4,1,27200,10,2077,1,620000.0,2018,5,1
19,1248.0,1,0,50658,10,383,3,461000.00000000006,2015,5,1
19,1462.0,4,3,6200,10,1374,1,1080000.0,2022,5,0
19,1248.0,1,0,71628,10,1556,3,547000.0,2018,5,0
19,998.0,4,0,37697,10,1866,1,338000.0,2016,5,0
14,1353.0,4,1,90000,10,1465,1,1295000.0,2020,5,1
26,999.0,4,0,16963,10,1028,1,329000.0,2020,5,0
9,1497.0,4,0,47000,10,444,1,749000.0,2018,5,1
9,1497.0,4,0,58195,10,429,1,674000.0,2016,5,0
19,998.0,4,1,48266,10,360,1,414000.0,2017,5,0
14,1493.0,1,0,50000,10,1469,1,995000.0,2019,5,1
28,1497.0,1,2,15147,10,1164,1,1085000.0,2022,5,1
9,1199.0,4,1,48000,10,985,1,515000.00000000006,2015,5,0
31,1969.0,1,0,35000,10,1396,1,5500000.0,2018,5,0
27,999.0,4,0,18000,10,1069,1,1635000.0000000002,2022,5,0
21,1950.0,1,1,36000,10,1226,1,2975000.0,2019,5,0
1,2993.0,1,1,67000,10,1921,3,4400000.0,2019,5,0
8,1496.0,4,1,58000,10,639,3,525000.0,2016,5,0
9,1497.0,4,0,41000,10,433,1,495000.0,2014,5,1
28,1199.0,4,3,18688,10,1678,1,530000.0,2021,5,0
19,1248.0,1,1,72464,10,1556,1,799000.0,2018,5,0
19,1197.0,4,0,55000,10,1559,1,631000.0,2019,5,0
10,1591.0,4,1,60193,10,1798,1,665000.0,2016,5,0
19,998.0,4,1,49600,10,346,1,465000.00000000006,2016,5,1
29,1798.0,4,0,79000,10,502,1,695000.0,2015,5,0
27,1498.0,1,2,110413,10,1320,1,581000.0,2017,5,0
28,1199.0,4,3,29141,10,1160,1,687000.0,2021,5,1
15,2993.0,1,1,57000,10,1298,1,9200000.0,2019,5,0
22,1598.0,4,1,31950,10,1355,3,1390000.0,2012,4,0
27,1598.0,4,0,48999,10,1309,1,520000.0,2015,5,0
10,1197.0,4,0,32722,10,2083,1,575000.0,2017,5,1
10,998.0,4,0,43000,10,1776,3,885000.0,2020,5,0
12,2179.0,1,1,91000,10,1951,3,1295000.0,2013,5,0
10,1197.0,4,0,31900,10,2117,1,699000.0,2019,5,0
8,1497.0,4,0,49276,10,639,3,659000.0,2018,5,0
0,1395.0,4,0,54600,10,1246,3,1950000.0,2018,5,0
21,2987.0,1,1,111700,10,620,1,1100000.0,2011,5,0
9,1199.0,4,0,59000,10,991,1,615000.0,2019,5,0
19,998.0,0,0,54793,10,346,1,349000.0,2016,5,1
10,998.0,4,0,16000,10,2096,1,850000.0,2021,5,0
17,1498.0,4,2,9690,10,225,1,1400000.0,2023,5,0
29,1462.0,4,1,19408,10,1730,1,935000.0,2021,5,0
10,1591.0,4,0,46000,10,531,3,875000.0,2019,5,1
9,1497.0,4,1,74000,10,428,3,499000.0,2014,5,0
19,1373.0,4,0,19100,10,366,1,749000.0,2018,5,0
27,1598.0,4,2,15786,10,1312,1,625000.0,2019,5,1
19,1248.0,1,1,88247,10,369,1,725000.0,2017,5,1
10,1582.0,1,1,26000,10,1792,1,511000.00000000006,2012,5,1
28,1497.0,1,0,101000,10,1138,1,699000.0,2019,5,1
15,1997.0,4,2,6800,10,1302,3,8200000.0,2023,5,0
19,1197.0,4,1,46000,10,252,1,590000.0,2018,5,1
15,1997.0,4,0,49000,10,570,3,4675000.0,2020,7,0
19,1197.0,4,1,37761,10,250,1,590000.0,2019,5,1
19,1248.0,1,0,65000,10,1555,3,640000.0,2018,5,0
10,1197.0,4,0,32815,10,831,3,325000.0,2015,5,1
18,2179.0,1,0,83900,10,1989,3,775000.0,2015,7,1
19,998.0,4,2,77590,10,362,1,365000.0,2017,5,0
14,1493.0,1,0,77000,10,1473,1,1195000.0,2020,5,0
31,1969.0,1,0,41000,10,1944,1,4575000.0,2020,5,0
28,1497.0,1,0,52000,10,1137,3,695000.0,2018,5,0
